# -------------------------------------------------------------------------
#
#  Copyright (c) 1999 Network Appliance, Inc.
#  All rights reserved.
#
# -------------------------------------------------------------------------
#
#  This file maps the short MIB names in the first column to the
#  SNMP object identifier (OID) in the second column.  These OIDs
#  are appropriate for use with the "snmp traps" command for defining
#  your own traps.  See the online documentation for details.
#
#  Refer to the appropriate MIB (rfc1213.mib or netapp.mib) for
#  a complete description of each object.
#
# -------------------------------------------------------------------------

smbDeletes                     snmp.1.3.6.1.4.1.789.1.7.3.1.2.18.0
smbRenames                     snmp.1.3.6.1.4.1.789.1.7.3.1.2.19.0
smbMoves                       snmp.1.3.6.1.4.1.789.1.7.3.1.2.20.0
smbCopies                      snmp.1.3.6.1.4.1.789.1.7.3.1.2.21.0
smbTrans2QueryPathInfos        snmp.1.3.6.1.4.1.789.1.7.3.1.2.22.0
smbTrans2QueryFileInfos        snmp.1.3.6.1.4.1.789.1.7.3.1.2.23.0
smbTrans2SetPathInfos          snmp.1.3.6.1.4.1.789.1.7.3.1.2.24.0
smbTrans2SetFileInfos          snmp.1.3.6.1.4.1.789.1.7.3.1.2.25.0
smbDeleteDirs                  snmp.1.3.6.1.4.1.789.1.7.3.1.2.26.0
smbCheckDirs                   snmp.1.3.6.1.4.1.789.1.7.3.1.2.27.0
smbTrans2FindFirst2s           snmp.1.3.6.1.4.1.789.1.7.3.1.2.28.0
smbTrans2FindNext2s            snmp.1.3.6.1.4.1.789.1.7.3.1.2.29.0
smbFindClose2s                 snmp.1.3.6.1.4.1.789.1.7.3.1.2.30.0
smbNTTransactNotifyChgs        snmp.1.3.6.1.4.1.789.1.7.3.1.2.31.0
smbTrans2GetDFSReferrals       snmp.1.3.6.1.4.1.789.1.7.3.1.2.32.0
smbTrans2ReportDFSIncs         snmp.1.3.6.1.4.1.789.1.7.3.1.2.33.0
smbOpenPrintFiles              snmp.1.3.6.1.4.1.789.1.7.3.1.2.34.0
smbGetPrintQueues              snmp.1.3.6.1.4.1.789.1.7.3.1.2.35.0
smbNTTransactIoctls            snmp.1.3.6.1.4.1.789.1.7.3.1.2.36.0
smbNTTransactQuerySecDescs     snmp.1.3.6.1.4.1.789.1.7.3.1.2.37.0
smbNTTransactSetSecDescs       snmp.1.3.6.1.4.1.789.1.7.3.1.2.38.0
smbTrans2CreateDirs            snmp.1.3.6.1.4.1.789.1.7.3.1.2.39.0
obsSmbClosePrintFiles          snmp.1.3.6.1.4.1.789.1.7.3.1.4.1.0
obsSmbCreates                  snmp.1.3.6.1.4.1.789.1.7.3.1.4.2.0
obsSmbCreateDirs               snmp.1.3.6.1.4.1.789.1.7.3.1.4.3.0
obsSmbCreateNews               snmp.1.3.6.1.4.1.789.1.7.3.1.4.4.0
obsSmbLockAndReads             snmp.1.3.6.1.4.1.789.1.7.3.1.4.5.0
obsSmbLockByteRanges           snmp.1.3.6.1.4.1.789.1.7.3.1.4.6.0
obsSmbOpens                    snmp.1.3.6.1.4.1.789.1.7.3.1.4.7.0
obsSmbOpenAndXs                snmp.1.3.6.1.4.1.789.1.7.3.1.4.8.0
obsSmbProcessExits             snmp.1.3.6.1.4.1.789.1.7.3.1.4.9.0
obsSmbQueryInfos               snmp.1.3.6.1.4.1.789.1.7.3.1.4.10.0
obsSmbQueryInfo2s              snmp.1.3.6.1.4.1.789.1.7.3.1.4.11.0
obsSmbReads                    snmp.1.3.6.1.4.1.789.1.7.3.1.4.12.0
obsSmbReadMPXs                 snmp.1.3.6.1.4.1.789.1.7.3.1.4.13.0
obsSmbReadRaws                 snmp.1.3.6.1.4.1.789.1.7.3.1.4.14.0
obsSmbSearchs                  snmp.1.3.6.1.4.1.789.1.7.3.1.4.15.0
obsSmbSetInfos                 snmp.1.3.6.1.4.1.789.1.7.3.1.4.16.0
obsSmbSetInfo2s                snmp.1.3.6.1.4.1.789.1.7.3.1.4.17.0
obsSmbQueryInfoDisks           snmp.1.3.6.1.4.1.789.1.7.3.1.4.18.0
obsSmbTrans2Open2s             snmp.1.3.6.1.4.1.789.1.7.3.1.4.19.0
obsSmbTreeConnects             snmp.1.3.6.1.4.1.789.1.7.3.1.4.20.0
obsSmbUnlockByteRanges         snmp.1.3.6.1.4.1.789.1.7.3.1.4.21.0
obsSmbWrites                   snmp.1.3.6.1.4.1.789.1.7.3.1.4.22.0
obsSmbWriteAndUnlocks          snmp.1.3.6.1.4.1.789.1.7.3.1.4.23.0
obsSmbWriteAndCloses           snmp.1.3.6.1.4.1.789.1.7.3.1.4.24.0
obsSmbWriteMPXs                snmp.1.3.6.1.4.1.789.1.7.3.1.4.25.0
obsSmbWritePrintFiles          snmp.1.3.6.1.4.1.789.1.7.3.1.4.26.0
obsSmbWriteRaws                snmp.1.3.6.1.4.1.789.1.7.3.1.4.27.0
smbNegProtPct                  snmp.1.3.6.1.4.1.789.1.7.3.1.3.1.0
smbSessionSetupAndXPct         snmp.1.3.6.1.4.1.789.1.7.3.1.3.2.0
smbLogoffAndXPct               snmp.1.3.6.1.4.1.789.1.7.3.1.3.3.0
smbTreeConnectAndXPct          snmp.1.3.6.1.4.1.789.1.7.3.1.3.4.0
smbTreeDisconnectAndXPct       snmp.1.3.6.1.4.1.789.1.7.3.1.3.5.0
smbTrans2QueryFSInfoPct        snmp.1.3.6.1.4.1.789.1.7.3.1.3.6.0
smbEchoPct                     snmp.1.3.6.1.4.1.789.1.7.3.1.3.7.0
smbNTCancelPct                 snmp.1.3.6.1.4.1.789.1.7.3.1.3.8.0
smbCreateAndXPct               snmp.1.3.6.1.4.1.789.1.7.3.1.3.9.0
smbTransactCreatePct           snmp.1.3.6.1.4.1.789.1.7.3.1.3.10.0
smbCreateTemporaryPct          snmp.1.3.6.1.4.1.789.1.7.3.1.3.11.0
smbReadAndXPct                 snmp.1.3.6.1.4.1.789.1.7.3.1.3.12.0
smbWriteAndXPct                snmp.1.3.6.1.4.1.789.1.7.3.1.3.13.0
smbLockingAndXPct              snmp.1.3.6.1.4.1.789.1.7.3.1.3.14.0
smbSeekPct                     snmp.1.3.6.1.4.1.789.1.7.3.1.3.15.0
smbFlushPct                    snmp.1.3.6.1.4.1.789.1.7.3.1.3.16.0
smbClosePct                    snmp.1.3.6.1.4.1.789.1.7.3.1.3.17.0
smbDeletePct                   snmp.1.3.6.1.4.1.789.1.7.3.1.3.18.0
smbRenamePct                   snmp.1.3.6.1.4.1.789.1.7.3.1.3.19.0
smbMovePct                     snmp.1.3.6.1.4.1.789.1.7.3.1.3.20.0
smbCopyPct                     snmp.1.3.6.1.4.1.789.1.7.3.1.3.21.0
smbTrans2QueryPathInfoPct      snmp.1.3.6.1.4.1.789.1.7.3.1.3.22.0
smbTrans2QueryFileInfoPct      snmp.1.3.6.1.4.1.789.1.7.3.1.3.23.0
smbTrans2SetPathInfoPct        snmp.1.3.6.1.4.1.789.1.7.3.1.3.24.0
smbTrans2SetFileInfoPct        snmp.1.3.6.1.4.1.789.1.7.3.1.3.25.0
smbDeleteDirPct                snmp.1.3.6.1.4.1.789.1.7.3.1.3.26.0
smbCheckDirPct                 snmp.1.3.6.1.4.1.789.1.7.3.1.3.27.0
smbTrans2FindFirst2Pct         snmp.1.3.6.1.4.1.789.1.7.3.1.3.28.0
smbTrans2FindNext2Pct          snmp.1.3.6.1.4.1.789.1.7.3.1.3.29.0
smbFindClose2Pct               snmp.1.3.6.1.4.1.789.1.7.3.1.3.30.0
smbNTTransactNotifyChgPct      snmp.1.3.6.1.4.1.789.1.7.3.1.3.31.0
smbTrans2GetDFSReferralPct     snmp.1.3.6.1.4.1.789.1.7.3.1.3.32.0
smbTrans2ReportDFSIncPct       snmp.1.3.6.1.4.1.789.1.7.3.1.3.33.0
smbOpenPrintFilePct            snmp.1.3.6.1.4.1.789.1.7.3.1.3.34.0
smbGetPrintQueuePct            snmp.1.3.6.1.4.1.789.1.7.3.1.3.35.0
smbNTTransactIoctlPct          snmp.1.3.6.1.4.1.789.1.7.3.1.3.36.0
smbNTTransactQuerySecDescPct   snmp.1.3.6.1.4.1.789.1.7.3.1.3.37.0
smbNTTransactSetSecDescPct     snmp.1.3.6.1.4.1.789.1.7.3.1.3.38.0
smbTrans2CreateDirPct          snmp.1.3.6.1.4.1.789.1.7.3.1.3.39.0
obsSmbClosePrintFilePct        snmp.1.3.6.1.4.1.789.1.7.3.1.5.1.0
obsSmbCreatePct                snmp.1.3.6.1.4.1.789.1.7.3.1.5.2.0
obsSmbCreateDirPct             snmp.1.3.6.1.4.1.789.1.7.3.1.5.3.0
obsSmbCreateNewPct             snmp.1.3.6.1.4.1.789.1.7.3.1.5.4.0
obsSmbLockAndReadPct           snmp.1.3.6.1.4.1.789.1.7.3.1.5.5.0
obsSmbLockByteRangePct         snmp.1.3.6.1.4.1.789.1.7.3.1.5.6.0
obsSmbOpenPct                  snmp.1.3.6.1.4.1.789.1.7.3.1.5.7.0
obsSmbOpenAndXPct              snmp.1.3.6.1.4.1.789.1.7.3.1.5.8.0
obsSmbProcessExitPct           snmp.1.3.6.1.4.1.789.1.7.3.1.5.9.0
obsSmbQueryInfoPct             snmp.1.3.6.1.4.1.789.1.7.3.1.5.10.0
obsSmbQueryInfo2Pct            snmp.1.3.6.1.4.1.789.1.7.3.1.5.11.0
obsSmbReadPct                  snmp.1.3.6.1.4.1.789.1.7.3.1.5.12.0
obsSmbReadMPXPct               snmp.1.3.6.1.4.1.789.1.7.3.1.5.13.0
obsSmbReadRawPct               snmp.1.3.6.1.4.1.789.1.7.3.1.5.14.0
obsSmbSearchPct                snmp.1.3.6.1.4.1.789.1.7.3.1.5.15.0
obsSmbSetInfoPct               snmp.1.3.6.1.4.1.789.1.7.3.1.5.16.0
obsSmbSetInfo2Pct              snmp.1.3.6.1.4.1.789.1.7.3.1.5.17.0
obsSmbQueryInfoDiskPct         snmp.1.3.6.1.4.1.789.1.7.3.1.5.18.0
obsSmbTrans2Open2Pct           snmp.1.3.6.1.4.1.789.1.7.3.1.5.19.0
obsSmbTreeConnectPct           snmp.1.3.6.1.4.1.789.1.7.3.1.5.20.0
obsSmbUnlockByteRangePct       snmp.1.3.6.1.4.1.789.1.7.3.1.5.21.0
obsSmbWritePct                 snmp.1.3.6.1.4.1.789.1.7.3.1.5.22.0
obsSmbWriteAndUnlockPct        snmp.1.3.6.1.4.1.789.1.7.3.1.5.23.0
obsSmbWriteAndClosePct         snmp.1.3.6.1.4.1.789.1.7.3.1.5.24.0
obsSmbWriteMPXPct              snmp.1.3.6.1.4.1.789.1.7.3.1.5.25.0
obsSmbWritePrintFilePct        snmp.1.3.6.1.4.1.789.1.7.3.1.5.26.0
obsSmbWriteRawPct              snmp.1.3.6.1.4.1.789.1.7.3.1.5.27.0
cifsCancelLocks                snmp.1.3.6.1.4.1.789.1.7.4.1.0
cifsWaitLocks                  snmp.1.3.6.1.4.1.789.1.7.4.2.0
cifsCopyToAligns               snmp.1.3.6.1.4.1.789.1.7.4.3.0
cifsAlignedSmalls              snmp.1.3.6.1.4.1.789.1.7.4.4.0
cifsAlignedLarges              snmp.1.3.6.1.4.1.789.1.7.4.5.0
cifsAlignedSmallRels           snmp.1.3.6.1.4.1.789.1.7.4.6.0
cifsAlignedLargeRels           snmp.1.3.6.1.4.1.789.1.7.4.7.0
cifsMbufWaits                  snmp.1.3.6.1.4.1.789.1.7.4.8.0
cifsNbtWaits                   snmp.1.3.6.1.4.1.789.1.7.4.9.0
cifsCwaWaits                   snmp.1.3.6.1.4.1.789.1.7.4.10.0
cifsMultipleVCs                snmp.1.3.6.1.4.1.789.1.7.4.11.0
cifsPDCUpcalls                 snmp.1.3.6.1.4.1.789.1.7.4.12.0
cifsQueuedWriteRaws            snmp.1.3.6.1.4.1.789.1.7.4.13.0
cifsNBTDisconnects             snmp.1.3.6.1.4.1.789.1.7.4.14.0
cifsSMBDisconnects             snmp.1.3.6.1.4.1.789.1.7.4.15.0
cifsDupDisconnects             snmp.1.3.6.1.4.1.789.1.7.4.16.0
cifsOpLkBatchToL2s             snmp.1.3.6.1.4.1.789.1.7.4.17.0
cifsOpLkBatchToNones           snmp.1.3.6.1.4.1.789.1.7.4.18.0
cifsOpLkL2ToNones              snmp.1.3.6.1.4.1.789.1.7.4.19.0
cifsOpLkNoBreakAcks            snmp.1.3.6.1.4.1.789.1.7.4.20.0
cifsOpLkIgnoredAcks            snmp.1.3.6.1.4.1.789.1.7.4.21.0
cifsOpLkMultiWaiters           snmp.1.3.6.1.4.1.789.1.7.4.22.0
cifsSharingErrorRetries        snmp.1.3.6.1.4.1.789.1.7.4.23.0
sysDescr                       snmp.1.3.6.1.2.1.1.1.0
sysObjectID                    snmp.1.3.6.1.2.1.1.2.0
sysUpTime                      snmp.1.3.6.1.2.1.1.3.0
sysContact                     snmp.1.3.6.1.2.1.1.4.0
sysName                        snmp.1.3.6.1.2.1.1.5.0
sysLocation                    snmp.1.3.6.1.2.1.1.6.0
sysServices                    snmp.1.3.6.1.2.1.1.7.0
ifNumber                       snmp.1.3.6.1.2.1.2.1.0
ifIndex                        snmp.1.3.6.1.2.1.2.2.1.1.1
ifDescr                        snmp.1.3.6.1.2.1.2.2.1.2.1
ifType                         snmp.1.3.6.1.2.1.2.2.1.3.1
ifMtu                          snmp.1.3.6.1.2.1.2.2.1.4.1
ifSpeed                        snmp.1.3.6.1.2.1.2.2.1.5.1
ifPhysAddress                  snmp.1.3.6.1.2.1.2.2.1.6.1
ifAdminStatus                  snmp.1.3.6.1.2.1.2.2.1.7.1
ifOperStatus                   snmp.1.3.6.1.2.1.2.2.1.8.1
ifLastChange                   snmp.1.3.6.1.2.1.2.2.1.9.1
ifInOctets                     snmp.1.3.6.1.2.1.2.2.1.10.1
ifInUcastPkts                  snmp.1.3.6.1.2.1.2.2.1.11.1
ifInNUcastPkts                 snmp.1.3.6.1.2.1.2.2.1.12.1
ifInDiscards                   snmp.1.3.6.1.2.1.2.2.1.13.1
ifInErrors                     snmp.1.3.6.1.2.1.2.2.1.14.1
ifInUnknownProtos              snmp.1.3.6.1.2.1.2.2.1.15.1
ifOutOctets                    snmp.1.3.6.1.2.1.2.2.1.16.1
ifOutUcastPkts                 snmp.1.3.6.1.2.1.2.2.1.17.1
ifOutNUcastPkts                snmp.1.3.6.1.2.1.2.2.1.18.1
ifOutDiscards                  snmp.1.3.6.1.2.1.2.2.1.19.1
ifOutErrors                    snmp.1.3.6.1.2.1.2.2.1.20.1
ifOutQLen                      snmp.1.3.6.1.2.1.2.2.1.21.1
ifSpecific                     snmp.1.3.6.1.2.1.2.2.1.22.1
atIfIndex                      snmp.1.3.6.1.2.1.3.1.1.1.1
atPhysAddress                  snmp.1.3.6.1.2.1.3.1.1.2.1
atNetAddress                   snmp.1.3.6.1.2.1.3.1.1.3.1
ipForwarding                   snmp.1.3.6.1.2.1.4.1.0
ipDefaultTTL                   snmp.1.3.6.1.2.1.4.2.0
ipInReceives                   snmp.1.3.6.1.2.1.4.3.0
ipInHdrErrors                  snmp.1.3.6.1.2.1.4.4.0
ipInAddrErrors                 snmp.1.3.6.1.2.1.4.5.0
ipForwDatagrams                snmp.1.3.6.1.2.1.4.6.0
ipInUnknownProtos              snmp.1.3.6.1.2.1.4.7.0
ipInDiscards                   snmp.1.3.6.1.2.1.4.8.0
ipInDelivers                   snmp.1.3.6.1.2.1.4.9.0
ipOutRequests                  snmp.1.3.6.1.2.1.4.10.0
ipOutDiscards                  snmp.1.3.6.1.2.1.4.11.0
ipOutNoRoutes                  snmp.1.3.6.1.2.1.4.12.0
ipReasmTimeout                 snmp.1.3.6.1.2.1.4.13.0
ipReasmReqds                   snmp.1.3.6.1.2.1.4.14.0
ipReasmOKs                     snmp.1.3.6.1.2.1.4.15.0
ipReasmFails                   snmp.1.3.6.1.2.1.4.16.0
ipFragOKs                      snmp.1.3.6.1.2.1.4.17.0
ipFragFails                    snmp.1.3.6.1.2.1.4.18.0
ipFragCreates                  snmp.1.3.6.1.2.1.4.19.0
ipAdEntAddr                    snmp.1.3.6.1.2.1.4.20.1.1.1
ipAdEntIfIndex                 snmp.1.3.6.1.2.1.4.20.1.2.1
ipAdEntNetMask                 snmp.1.3.6.1.2.1.4.20.1.3.1
ipAdEntBcastAddr               snmp.1.3.6.1.2.1.4.20.1.4.1
ipAdEntReasmMaxSize            snmp.1.3.6.1.2.1.4.20.1.5.1
ipRouteDest                    snmp.1.3.6.1.2.1.4.21.1.1.1
ipRouteIfIndex                 snmp.1.3.6.1.2.1.4.21.1.2.1
ipRouteMetric1                 snmp.1.3.6.1.2.1.4.21.1.3.1
ipRouteMetric2                 snmp.1.3.6.1.2.1.4.21.1.4.1
ipRouteMetric3                 snmp.1.3.6.1.2.1.4.21.1.5.1
ipRouteMetric4                 snmp.1.3.6.1.2.1.4.21.1.6.1
ipRouteNextHop                 snmp.1.3.6.1.2.1.4.21.1.7.1
ipRouteType                    snmp.1.3.6.1.2.1.4.21.1.8.1
ipRouteProto                   snmp.1.3.6.1.2.1.4.21.1.9.1
ipRouteAge                     snmp.1.3.6.1.2.1.4.21.1.10.1
ipRouteMask                    snmp.1.3.6.1.2.1.4.21.1.11.1
ipRouteMetric5                 snmp.1.3.6.1.2.1.4.21.1.12.1
ipRouteInfo                    snmp.1.3.6.1.2.1.4.21.1.13.1
ipNetToMediaIfIndex            snmp.1.3.6.1.2.1.4.22.1.1.1
ipNetToMediaPhysAddress        snmp.1.3.6.1.2.1.4.22.1.2.1
ipNetToMediaNetAddress         snmp.1.3.6.1.2.1.4.22.1.3.1
ipNetToMediaType               snmp.1.3.6.1.2.1.4.22.1.4.1
ipRoutingDiscards              snmp.1.3.6.1.2.1.4.23.0
icmpInMsgs                     snmp.1.3.6.1.2.1.5.1.0
icmpInErrors                   snmp.1.3.6.1.2.1.5.2.0
icmpInDestUnreachs             snmp.1.3.6.1.2.1.5.3.0
icmpInTimeExcds                snmp.1.3.6.1.2.1.5.4.0
icmpInParmProbs                snmp.1.3.6.1.2.1.5.5.0
icmpInSrcQuenchs               snmp.1.3.6.1.2.1.5.6.0
icmpInRedirects                snmp.1.3.6.1.2.1.5.7.0
icmpInEchos                    snmp.1.3.6.1.2.1.5.8.0
icmpInEchoReps                 snmp.1.3.6.1.2.1.5.9.0
icmpInTimestamps               snmp.1.3.6.1.2.1.5.10.0
icmpInTimestampReps            snmp.1.3.6.1.2.1.5.11.0
icmpInAddrMasks                snmp.1.3.6.1.2.1.5.12.0
icmpInAddrMaskReps             snmp.1.3.6.1.2.1.5.13.0
icmpOutMsgs                    snmp.1.3.6.1.2.1.5.14.0
icmpOutErrors                  snmp.1.3.6.1.2.1.5.15.0
icmpOutDestUnreachs            snmp.1.3.6.1.2.1.5.16.0
icmpOutTimeExcds               snmp.1.3.6.1.2.1.5.17.0
icmpOutParmProbs               snmp.1.3.6.1.2.1.5.18.0
icmpOutSrcQuenchs              snmp.1.3.6.1.2.1.5.19.0
icmpOutRedirects               snmp.1.3.6.1.2.1.5.20.0
icmpOutEchos                   snmp.1.3.6.1.2.1.5.21.0
icmpOutEchoReps                snmp.1.3.6.1.2.1.5.22.0
icmpOutTimestamps              snmp.1.3.6.1.2.1.5.23.0
icmpOutTimestampReps           snmp.1.3.6.1.2.1.5.24.0
icmpOutAddrMasks               snmp.1.3.6.1.2.1.5.25.0
icmpOutAddrMaskReps            snmp.1.3.6.1.2.1.5.26.0
tcpRtoAlgorithm                snmp.1.3.6.1.2.1.6.1.0
tcpRtoMin                      snmp.1.3.6.1.2.1.6.2.0
tcpRtoMax                      snmp.1.3.6.1.2.1.6.3.0
tcpMaxConn                     snmp.1.3.6.1.2.1.6.4.0
tcpActiveOpens                 snmp.1.3.6.1.2.1.6.5.0
tcpPassiveOpens                snmp.1.3.6.1.2.1.6.6.0
tcpAttemptFails                snmp.1.3.6.1.2.1.6.7.0
tcpEstabResets                 snmp.1.3.6.1.2.1.6.8.0
tcpCurrEstab                   snmp.1.3.6.1.2.1.6.9.0
tcpInSegs                      snmp.1.3.6.1.2.1.6.10.0
tcpOutSegs                     snmp.1.3.6.1.2.1.6.11.0
tcpRetransSegs                 snmp.1.3.6.1.2.1.6.12.0
tcpConnState                   snmp.1.3.6.1.2.1.6.13.1.1.1
tcpConnLocalAddress            snmp.1.3.6.1.2.1.6.13.1.2.1
tcpConnLocalPort               snmp.1.3.6.1.2.1.6.13.1.3.1
tcpConnRemAddress              snmp.1.3.6.1.2.1.6.13.1.4.1
tcpConnRemPort                 snmp.1.3.6.1.2.1.6.13.1.5.1
tcpInErrs                      snmp.1.3.6.1.2.1.6.14.0
tcpOutRsts                     snmp.1.3.6.1.2.1.6.15.0
udpInDatagrams                 snmp.1.3.6.1.2.1.7.1.0
udpNoPorts                     snmp.1.3.6.1.2.1.7.2.0
udpInErrors                    snmp.1.3.6.1.2.1.7.3.0
udpOutDatagrams                snmp.1.3.6.1.2.1.7.4.0
udpLocalAddress                snmp.1.3.6.1.2.1.7.5.1.1.1
udpLocalPort                   snmp.1.3.6.1.2.1.7.5.1.2.1
egpInMsgs                      snmp.1.3.6.1.2.1.8.1.0
egpInErrors                    snmp.1.3.6.1.2.1.8.2.0
egpOutMsgs                     snmp.1.3.6.1.2.1.8.3.0
egpOutErrors                   snmp.1.3.6.1.2.1.8.4.0
egpNeighState                  snmp.1.3.6.1.2.1.8.5.1.1.1
egpNeighAddr                   snmp.1.3.6.1.2.1.8.5.1.2.1
egpNeighAs                     snmp.1.3.6.1.2.1.8.5.1.3.1
egpNeighInMsgs                 snmp.1.3.6.1.2.1.8.5.1.4.1
egpNeighInErrs                 snmp.1.3.6.1.2.1.8.5.1.5.1
egpNeighOutMsgs                snmp.1.3.6.1.2.1.8.5.1.6.1
egpNeighOutErrs                snmp.1.3.6.1.2.1.8.5.1.7.1
egpNeighInErrMsgs              snmp.1.3.6.1.2.1.8.5.1.8.1
egpNeighOutErrMsgs             snmp.1.3.6.1.2.1.8.5.1.9.1
egpNeighStateUps               snmp.1.3.6.1.2.1.8.5.1.10.1
egpNeighStateDowns             snmp.1.3.6.1.2.1.8.5.1.11.1
egpNeighIntervalHello          snmp.1.3.6.1.2.1.8.5.1.12.1
egpNeighIntervalPoll           snmp.1.3.6.1.2.1.8.5.1.13.1
egpNeighMode                   snmp.1.3.6.1.2.1.8.5.1.14.1
egpNeighEventTrigger           snmp.1.3.6.1.2.1.8.5.1.15.1
egpAs                          snmp.1.3.6.1.2.1.8.6.0
snmpInPkts                     snmp.1.3.6.1.2.1.11.1.0
snmpOutPkts                    snmp.1.3.6.1.2.1.11.2.0
snmpInBadVersions              snmp.1.3.6.1.2.1.11.3.0
snmpInBadCommunityNames        snmp.1.3.6.1.2.1.11.4.0
snmpInBadCommunityUses         snmp.1.3.6.1.2.1.11.5.0
snmpInASNParseErrs             snmp.1.3.6.1.2.1.11.6.0
snmpInTooBigs                  snmp.1.3.6.1.2.1.11.8.0
snmpInNoSuchNames              snmp.1.3.6.1.2.1.11.9.0
snmpInBadValues                snmp.1.3.6.1.2.1.11.10.0
snmpInReadOnlys                snmp.1.3.6.1.2.1.11.11.0
snmpInGenErrs                  snmp.1.3.6.1.2.1.11.12.0
snmpInTotalReqVars             snmp.1.3.6.1.2.1.11.13.0
snmpInTotalSetVars             snmp.1.3.6.1.2.1.11.14.0
snmpInGetRequests              snmp.1.3.6.1.2.1.11.15.0
snmpInGetNexts                 snmp.1.3.6.1.2.1.11.16.0
snmpInSetRequests              snmp.1.3.6.1.2.1.11.17.0
snmpInGetResponses             snmp.1.3.6.1.2.1.11.18.0
snmpInTraps                    snmp.1.3.6.1.2.1.11.19.0
snmpOutTooBigs                 snmp.1.3.6.1.2.1.11.20.0
snmpOutNoSuchNames             snmp.1.3.6.1.2.1.11.21.0
snmpOutBadValues               snmp.1.3.6.1.2.1.11.22.0
snmpOutGenErrs                 snmp.1.3.6.1.2.1.11.24.0
snmpOutGetRequests             snmp.1.3.6.1.2.1.11.25.0
snmpOutGetNexts                snmp.1.3.6.1.2.1.11.26.0
snmpOutSetRequests             snmp.1.3.6.1.2.1.11.27.0
snmpOutGetResponses            snmp.1.3.6.1.2.1.11.28.0
snmpOutTraps                   snmp.1.3.6.1.2.1.11.29.0
snmpEnableAuthenTraps          snmp.1.3.6.1.2.1.11.30.0
